"","ObservationId","Selected"
"7762",7762,-1.72590830516128e-13
"7763",7763,-1.5919709994705e-13
"7764",7764,-1.55182533490006e-13
"7765",7765,-1.57136526013346e-13
"7766",7766,-1.66444635851803e-13
"7767",7767,-1.8378187860435e-13
"7768",7768,-1.68682845469448e-13
"7769",7769,-1.679367755969e-13
"7770",7770,-1.37845290737459e-13
"7771",7771,-1.46869183481613e-13
"7772",7772,-1.45767842241185e-13
"7773",7773,-1.32622801629623e-13
"7774",7774,-1.37809763600671e-13
"7775",7775,-6.4090954765561e-14
"7776",7776,-1.58983937126322e-13
"7777",7777,-1.67439395681868e-13
"7778",7778,-1.64561697602039e-13
"7779",7779,-1.70743419403152e-13
"7780",7780,-1.78168590991845e-13
"7781",7781,-1.50670587117929e-13
"7782",7782,-1.65201186064223e-13
"7783",7783,-1.75752745690261e-13
"7784",7784,-1.62607705078699e-13
"7785",7785,-1.61968216616515e-13
"7786",7786,-1.59268154220626e-13
"7787",7787,-1.64561697602039e-13
"7788",7788,-1.64526170465251e-13
"7789",7789,-1.67013070040412e-13
"7790",7790,-1.40474298859772e-13
"7791",7791,-1.68718372606236e-13
"7792",7792,-8.87467876964365e-14
"7793",7793,-8.20676859802916e-14
"7794",7794,-1.06439301816863e-13
"7795",7795,-9.9618091553566e-14
"7796",7796,-1.12656550754764e-13
"7797",7797,-1.04627417840675e-13
"7798",7798,-1.41540112963412e-13
"7799",7799,-1.27258203974634e-13
"7800",7800,-1.26014754187054e-13
"7801",7801,-1.31095134747738e-13
"7802",7802,-8.79651906871004e-14
"7803",7803,-9.66338120633736e-14
"7804",7804,-9.65627577897976e-14
"7805",7805,-1.27826638163242e-13
"7806",7806,-1.09316999896691e-13
"7807",7807,-1.32480693082471e-13
"7808",7808,-1.2626344414457e-13
"7809",7809,-9.14113229555369e-14
"7810",7810,-1.16955334306112e-13
"7811",7811,-1.45057299505424e-13
"7812",7812,-1.54329882207094e-13
"7813",7813,-1.33368871502171e-13
"7814",7814,-1.24380505894806e-13
"7815",7815,-1.36637368086667e-13
"7816",7816,-1.30242483464826e-13
"7817",7817,-1.20827792216005e-13
"7818",7818,-1.10738085368212e-13
"7819",7819,0.299999999999902
"7820",7820,4.55999999999991
"7821",7821,2.79999999999995
"7822",7822,9.73999999999998
"7823",7823,-1.31556987525983e-13
"7824",7824,-1.06226138996135e-13
"7825",7825,-4.30944169238501e-14
"7826",7826,-6.68265442982374e-14
"7827",7827,-8.34177171782358e-14
"7828",7828,-8.87467876964365e-14
"7829",7829,-1.31983313167439e-13
"7830",7830,-1.23456800338317e-13
"7831",7831,-1.08890674255235e-13
"7832",7832,-1.14539489004528e-13
"7833",7833,-1.17736931315449e-13
"7834",7834,-9.72022462519817e-14
"7835",7835,-1.29887212096946e-13
"7836",7836,-1.46336276429793e-13
"7837",7837,-1.35607081119815e-13
"7838",7838,-1.63353774951247e-13
"7839",7839,-1.31485933252407e-13
"7840",7840,-1.2501999435699e-13
"7841",7841,-1.1414869049986e-13
"7842",7842,-1.16493481527868e-13
"7843",7843,-1.03739239420975e-13
"7844",7844,2.39999999999998
"7845",7845,-1.08428821476991e-13
"7846",7846,-1.33724142870051e-13
"7847",7847,-1.34718902700115e-13
"7848",7848,-1.40580880270136e-13
"7849",7849,-1.34399158469023e-13
"7850",7850,-1.25659482819174e-13
"7851",7851,-1.22035714866797e-13
"7852",7852,-1.24877885809838e-13
"7853",7853,-1.4122036873232e-13
"7854",7854,-1.38165034968551e-13
"7855",7855,-1.47259981986281e-13
"7856",7856,-1.40900624501228e-13
"7857",7857,-9.67759206105256e-14
"7858",7858,-9.02034003047447e-14
"7859",7859,4.79999999999993
"7860",7860,-1.07540643057291e-13
"7861",7861,-1.36957112317759e-13
"7862",7862,-1.14361853320588e-13
"7863",7863,-1.59126045673474e-13
"7864",7864,-1.38768996293948e-13
"7865",7865,-8.76099193192204e-14
"7866",7866,-1.98241423277068e-14
"7867",7867,-6.68620714350254e-14
"7868",7868,-1.11910480882216e-14
"7869",7869,1.97999999999994
"7870",7870,-6.86029011376377e-14
"7871",7871,-5.22248910783674e-14
"7872",7872,-1.11803899471852e-13
"7873",7873,-1.14752651825256e-13
"7874",7874,-1.31699096073135e-13
"7875",7875,-1.48645540321013e-13
"7876",7876,-1.29602995002642e-13
"7877",7877,-9.41824396250013e-14
"7878",7878,-9.42179667617893e-14
"7879",7879,-9.28679355638451e-14
"7880",7880,-1.3908874052504e-13
"7881",7881,-1.31166189021315e-13
"7882",7882,-1.30313537738402e-13
"7883",7883,-1.20508047984913e-13
"7884",7884,-1.21076482173521e-13
"7885",7885,2.89999999999987
"7886",7886,-6.45172804070171e-14
"7887",7887,-7.23332505003782e-14
"7888",7888,1.89999999999999
"7889",7889,-4.89563944938709e-14
"7890",7890,-5.22604182151554e-14
"7891",7891,1.03999999999994
"7892",7892,-8.90310047907405e-14
"7893",7893,-7.8195228070399e-14
"7894",7894,-4.72510919280467e-14
"7895",7895,2.49999999999991
"7896",7896,-4.06075173486897e-14
"7897",7897,-6.4162009039137e-14
"7898",7898,-8.24940116217476e-14
"7899",7899,1.9
"7900",7900,0.37499999999999
"7901",7901,0.374999999999998
"7902",7902,1.19999999999993
"7903",7903,1.19999999999997
"7904",7904,0.39999999999995
"7905",7905,2.49999999999999
"7906",7906,3.075
"7907",7907,3.59999999999999
"7908",7908,-8.88178419700125e-16
"7909",7909,4.86
"7910",7910,-8.74678107720683e-14
"7911",7911,-8.22808488010196e-14
"7912",7912,-4.21351842305739e-14
"7913",7913,-9.07363073565648e-14
"7914",7914,-1.40296663175832e-13
"7915",7915,-1.31521460389195e-13
"7916",7916,3.32666666666665
"7917",7917,3.49999999999999
"7918",7918,7.89999999999998
"7919",7919,1.67999999999996
"7920",7920,-4.70379291073186e-14
"7921",7921,-1.16173737296776e-14
"7922",7922,-1.08286712929839e-13
"7923",7923,-1.30953026200586e-13
"7924",7924,-1.06439301816863e-13
"7925",7925,-1.33191235818231e-13
"7926",7926,-4.90274487674469e-14
"7927",7927,-1.15463194561016e-14
"7928",7928,-1.20792265079217e-15
"7929",7929,-1.17417187084357e-13
"7930",7930,-1.15143450329924e-13
"7931",7931,-1.07860387288383e-13
"7932",7932,-1.18767218282301e-13
"7933",7933,-1.1414869049986e-13
"7934",7934,-1.06545883227227e-13
"7935",7935,-9.61009050115536e-14
"7936",7936,-1.07149844552623e-13
"7937",7937,-9.64206492426456e-14
"7938",7938,-1.10453868273908e-13
"7939",7939,-1.30953026200586e-13
"7940",7940,-1.33120181544655e-13
"7941",7941,-1.59126045673474e-13
"7942",7942,-1.51878509768721e-13
"7943",7943,-1.54720680711762e-13
"7944",7944,-1.58877355715958e-13
"7945",7945,-1.42392764246324e-13
"7946",7946,-5.10169684275752e-14
"7947",7947,-7.38964445190504e-14
"7948",7948,4.8
"7949",7949,15.9
"7950",7950,2.2
"7951",7951,-1.04272146472795e-13
"7952",7952,-1.08784092844871e-13
"7953",7953,0.59999999999997
"7954",7954,2.27999999999989
"7955",7955,-5.60973489882599e-14
"7956",7956,-3.89377419196535e-14
"7957",7957,2.39999999999995
"7958",7958,-3.98969746129296e-14
"7959",7959,7.19999999999997
"7960",7960,5.39999999999999
"7961",7961,5.99999999999998
"7962",7962,1.19999999999998
"7963",7963,-1.52766688188422e-15
"7964",7964,-2.02504679691629e-15
"7965",7965,1.19999999999999
"7966",7966,-8.44124770082999e-14
"7967",7967,-5.80868686483882e-14
"7968",7968,-4.20996570937859e-14
"7969",7969,-2.20268248085631e-14
"7970",7970,-7.1267436396738e-14
"7971",7971,2.4
"7972",7972,2.09999999999997
"7973",7973,7.19999999999998
"7974",7974,3.29999999999997
"7975",7975,0.699999999999975
"7976",7976,1.08
"7977",7977,11.12
"7978",7978,0.299999999999999
"7979",7979,0.299999999999999
"7980",7980,1.72666666666667
"7981",7981,3.34
"7982",7982,2.84
"7983",7983,2.18
"7984",7984,1.83
"7985",7985,8.58
"7986",7986,5.86666666666667
"7987",7987,10.04
"7988",7988,1.5
"7989",7989,11.88
"7990",7990,5.99999999999994
"7991",7991,1.2
"7992",7992,2.39999999999993
"7993",7993,-9.30810983845731e-14
"7994",7994,-9.31876797949371e-14
"7995",7995,-1.13296039216948e-13
"7996",7996,-1.23066001833649e-13
"7997",7997,-1.23030474696861e-13
"7998",7998,-1.23101528970437e-13
"7999",7999,-1.07007736005471e-13
"8000",8000,-1.1503686891956e-13
"8001",8001,-1.12976294985856e-13
"8002",8002,-1.06830100321531e-13
"8003",8003,-1.12798659301916e-13
"8004",8004,-1.07824860151595e-13
"8005",8005,-1.07753805878019e-13
"8006",8006,-1.17950094136177e-13
"8007",8007,-1.21502807814977e-13
"8008",8008,-1.12656550754764e-13
"8009",8009,-1.169908614429e-13
"8010",8010,-1.32587274492835e-13
"8011",8011,-1.55360169173946e-13
"8012",8012,-1.53619339471334e-13
"8013",8013,-1.52731161051634e-13
"8014",8014,-1.61080038196815e-13
"8015",8015,-1.65591984568891e-13
"8016",8016,-1.63886682003067e-13
"8017",8017,-1.64774860422767e-13
"8018",8018,-1.69677605299512e-13
"8019",8019,-1.7291057474722e-13
"8020",8020,-1.49569245877501e-13
"8021",8021,-1.59054991399898e-13
"8022",8022,-1.59268154220626e-13
"8023",8023,-1.59303681357414e-13
"8024",8024,-1.34328104195447e-13
"8025",8025,-1.25872645639902e-13
"8026",8026,-1.42961198434932e-13
"8027",8027,-1.26476606965298e-13
"8028",8028,-1.22426513371465e-13
"8029",8029,-9.47153466768214e-14
"8030",8030,-1.11164411009668e-13
"8031",8031,-1.33759670006839e-13
"8032",8032,-1.06474828953651e-13
"8033",8033,-1.30739863379858e-13
"8034",8034,-1.47615253354161e-13
"8035",8035,-1.44275702496088e-13
"8036",8036,-1.36459732402727e-13
"8037",8037,-1.49711354424653e-13
"8038",8038,-1.40261136039044e-13
"8039",8039,-1.37347910822427e-13
"8040",8040,-1.54791734985338e-13
"8041",8041,-1.38875577704312e-13
"8042",8042,-1.23137056107225e-13
"8043",8043,-1.20650156532065e-13
"8044",8044,-1.05941921901831e-13
"8045",8045,-1.12976294985856e-13
"8046",8046,-1.12656550754764e-13
"8047",8047,-1.19797505249153e-13
"8048",8048,-1.20756737942429e-13
"8049",8049,-1.10880193915364e-13
"8050",8050,-1.01962882581574e-13
"8051",8051,-8.5265128291212e-14
"8052",8052,-9.26547727431171e-14
"8053",8053,-1.16351372980716e-13
"8054",8054,1.69999999999992
"8055",8055,-5.55999690732278e-14
"8056",8056,-6.70397071189655e-14
"8057",8057,-5.43209921488597e-14
"8058",8058,-1.12514442207612e-13
"8059",8059,-1.14042109089496e-13
"8060",8060,-1.10986775325728e-13
"8061",8061,-1.1219469797652e-13
"8062",8062,-9.85167503131379e-14
"8063",8063,-1.32907018723927e-13
"8064",8064,-1.14432907594164e-13
"8065",8065,-1.3123724329489e-13
"8066",8066,-1.28999033677246e-13
"8067",8067,-1.23705490295833e-13
"8068",8068,-1.32089894577803e-13
"8069",8069,-1.32196475988167e-13
"8070",8070,-1.30420119148766e-13
"8071",8071,-1.19442233881273e-13
"8072",8072,1.19999999999998
"8073",8073,-5.94013727095444e-14
"8074",8074,-8.92796947482566e-14
"8075",8075,-8.78586092767364e-14
"8076",8076,-8.94573304321966e-14
"8077",8077,-8.76454464560084e-14
"8078",8078,-8.78230821399484e-14
"8079",8079,-1.60156332640327e-13
"8080",8080,-1.48148160405981e-13
"8081",8081,-1.51487711264053e-13
"8082",8082,-1.31343824705255e-13
"8083",8083,-1.51132439896173e-13
"8084",8084,-1.32942545860715e-13
"8085",8085,-1.33155708681443e-13
"8086",8086,-1.50990331349021e-13
"8087",8087,-1.50137680066109e-13
"8088",8088,-1.5280221532521e-13
"8089",8089,-1.61612945248635e-13
"8090",8090,-1.51203494169749e-13
"8091",8091,-1.51345602716901e-13
"8092",8092,-1.69819713846664e-13
"8093",8093,-1.8111734334525e-13
"8094",8094,-1.52411416820541e-13
"8095",8095,-1.6846968264872e-13
"8096",8096,-1.66195945894287e-13
"8097",8097,-1.50883749938657e-13
"8098",8098,-1.51949564042297e-13
"8099",8099,-1.75717218553473e-13
"8100",8100,-1.79660730736941e-13
"8101",8101,-1.45199408052576e-13
"8102",8102,2.39999999999991
"8103",8103,-1.61080038196815e-13
"8104",8104,-1.7273293906328e-13
"8105",8105,-1.63318247814459e-13
"8106",8106,-1.67439395681868e-13
"8107",8107,-1.48610013184225e-13
"8108",8108,-1.74047443124437e-13
"8109",8109,-1.66764380082896e-13
"8110",8110,-1.79198877958697e-13
"8111",8111,-1.43671741170692e-13
"8112",8112,-1.75219838638441e-13
"8113",8113,-1.07540643057291e-13
"8114",8114,-1.07185371689411e-13
"8115",8115,-1.63034030720155e-13
"8116",8116,-1.51452184127265e-13
"8117",8117,-1.49569245877501e-13
"8118",8118,-1.53299595240242e-13
"8119",8119,-1.35642608256603e-13
"8120",8120,-1.30206956328038e-13
"8121",8121,-1.31201716158102e-13
"8122",8122,-1.30597754832706e-13
"8123",8123,-1.47828416174889e-13
"8124",8124,-1.57847068749106e-13
"8125",8125,-1.50244261476473e-13
"8126",8126,-1.69499969615572e-13
"8127",8127,-9.32942612053012e-14
"8128",8128,-1.35607081119815e-13
"8129",8129,-1.37703182190307e-13
"8130",8130,-1.53761448018486e-13
"8131",8131,-1.23208110380801e-13
"8132",8132,-1.47224454849493e-13
"8133",8133,-1.61080038196815e-13
"8134",8134,-1.49960044382169e-13
"8135",8135,-1.51665346947993e-13
"8136",8136,-1.49285028783197e-13
"8137",8137,-1.5617729332007e-13
"8138",8138,-1.64170899097371e-13
"8139",8139,-1.48396850363497e-13
"8140",8140,-1.40367717449408e-13
"8141",8141,-1.30988553337374e-13
"8142",8142,-1.37880817874247e-13
"8143",8143,-1.49711354424653e-13
"8144",8144,-1.49711354424653e-13
"8145",8145,-1.41504585826624e-13
"8146",8146,-1.35784716803755e-13
"8147",8147,-1.36708422360243e-13
"8148",8148,-1.4086509736444e-13
"8149",8149,-1.46229695019429e-13
"8150",8150,-1.44275702496088e-13
"8151",8151,-1.32658328766411e-13
"8152",8152,-1.42854617024568e-13
"8153",8153,-1.5724310742371e-13
"8154",8154,-1.51132439896173e-13
"8155",8155,-1.48041578995617e-13
"8156",8156,-1.59872115546023e-13
"8157",8157,-1.59872115546023e-13
"8158",8158,-1.43209888392448e-13
"8159",8159,-1.58983937126322e-13
"8160",8160,-1.5297985100915e-13
"8161",8161,-1.74367187355529e-13
"8162",8162,-2.92388335765281e-14
"8163",8163,-1.76925141204265e-13
"8164",8164,-1.66338054441439e-13
"8165",8165,-1.40474298859772e-13
"8166",8166,-1.45661260830821e-13
"8167",8167,-1.52162726863025e-13
"8168",8168,-1.46620493524097e-13
"8169",8169,-1.49142920236045e-13
"8170",8170,-1.26689769786026e-13
"8171",8171,-1.68540736922296e-13
"8172",8172,-1.48077106132405e-13
"8173",8173,-1.71063163634244e-13
"8174",8174,-1.82929227321438e-13
"8175",8175,-1.59126045673474e-13
"8176",8176,-1.48681067457801e-13
"8177",8177,-1.65876201663195e-13
"8178",8178,-1.45092826642212e-13
"8179",8179,-1.37596600779943e-13
"8180",8180,-1.50883749938657e-13
"8181",8181,-1.55679913405038e-13
"8182",8182,-1.52873269598786e-13
"8183",8183,-1.57136526013346e-13
"8184",8184,-1.51203494169749e-13
"8185",8185,-1.48467904637073e-13
"8186",8186,-1.47721834764525e-13
"8187",8187,-1.66444635851803e-13
"8188",8188,-1.39870337534376e-13
"8189",8189,-1.67830194186536e-13
"8190",8190,-1.57882595885894e-13
"8191",8191,-1.61790580932575e-13
"8192",8192,-1.24735777262686e-13
"8193",8193,-1.57918123022682e-13
"8194",8194,-1.58095758706622e-13
"8195",8195,-1.40438771722984e-13
"8196",8196,-1.43565159760328e-13
"8197",8197,-1.21715970635705e-13
"8198",8198,-1.57847068749106e-13
"8199",8199,-1.41717748647352e-13
"8200",8200,-1.161026830232e-13
"8201",8201,-1.2875034371973e-13
"8202",8202,-1.22462040508253e-13
"8203",8203,-1.43138834118872e-13
"8204",8204,-1.57029944602982e-13
"8205",8205,-1.50350842886837e-13
"8206",8206,2.39999999999985
"8207",8207,-1.65698565979255e-13
"8208",8208,-1.70850000813516e-13
"8209",8209,0.749999999999903
"8210",8210,-1.3944401189292e-13
"8211",8211,-1.46194167882641e-13
"8212",8212,-1.19015908239817e-13
"8213",8213,-1.33901778553991e-13
"8214",8214,-1.415756401002e-13
"8215",8215,-1.21609389225341e-13
"8216",8216,-9.44666567193053e-14
"8217",8217,-1.15321086013864e-13
"8218",8218,1.19999999999991
"8219",8219,-9.69890834312537e-14
"8220",8220,-9.48929823607614e-14
"8221",8221,-1.04840580661403e-13
"8222",8222,-1.05337960576435e-13
"8223",8223,-9.53903622757935e-14
"8224",8224,-1.32587274492835e-13
"8225",8225,-1.48148160405981e-13
"8226",8226,-1.39550593303284e-13
"8227",8227,-1.45838896514761e-13
"8228",8228,-1.42215128562384e-13
"8229",8229,-1.16351372980716e-13
"8230",8230,-1.14113163363072e-13
"8231",8231,-1.18021148409753e-13
"8232",8232,2.79999999999998
"8233",8233,-4.72866190648347e-14
"8234",8234,-1.17239551400417e-15
"8235",8235,3.03999999999997
"8236",8236,1.19999999999998
"8237",8237,0.799999999999999
"8238",8238,0.599999999999965
"8239",8239,2.94
"8240",8240,1.36666666666664
"8241",8241,1.36666666666664
"8242",8242,1.59999999999999
"8243",8243,-3.00204305858642e-14
"8244",8244,-1.21787024909281e-13
"8245",8245,-1.53299595240242e-13
"8246",8246,-1.61541890975059e-13
"8247",8247,-1.03739239420975e-13
"8248",8248,-1.33475452912535e-13
"8249",8249,-1.26192389870994e-13
"8250",8250,-1.47188927712705e-13
"8251",8251,-1.25588428545598e-13
"8252",8252,-1.35038646931207e-13
"8253",8253,-1.58522084348078e-13
"8254",8254,-1.52766688188422e-13
"8255",8255,-1.40012446081528e-13
"8256",8256,-1.21609389225341e-13
"8257",8257,-5.47117906535277e-14
"8258",8258,-3.5527136788005e-14
"8259",8259,-1.65094604653859e-13
"8260",8260,1.97999999999996
"8261",8261,-1.43920431128208e-13
"8262",8262,-1.13296039216948e-13
"8263",8263,-1.22497567645041e-13
"8264",8264,-5.35749222763116e-14
"8265",8265,-1.33368871502171e-13
"8266",8266,-1.72839520473644e-13
"8267",8267,-7.84439180279151e-14
"8268",8268,-8.24940116217476e-14
"8269",8269,-3.78364006792253e-14
"8270",8270,-1.21183063583885e-13
"8271",8271,2.49999999999989
"8272",8272,2.39999999999989
"8273",8273,-1.09672271264571e-13
"8274",8274,-1.21147536447097e-13
"8275",8275,-1.20330412300973e-13
"8276",8276,-1.28643762309366e-13
"8277",8277,-1.22000187730009e-13
"8278",8278,-1.23350218927953e-13
"8279",8279,-1.33120181544655e-13
"8280",8280,-1.32942545860715e-13
"8281",8281,-1.45803369377973e-13
"8282",8282,-1.33013600134291e-13
"8283",8283,-1.50315315750049e-13
"8284",8284,-1.41682221510564e-13
"8285",8285,-1.37916345011035e-13
"8286",8286,-1.46052059335489e-13
"8287",8287,-1.2946088645549e-13
"8288",8288,-1.37880817874247e-13
"8289",8289,-1.32480693082471e-13
"8290",8290,-1.40580880270136e-13
"8291",8291,-1.41469058689836e-13
"8292",8292,-1.36743949497031e-13
"8293",8293,-1.34718902700115e-13
"8294",8294,-1.5901946426311e-13
"8295",8295,-1.58060231569834e-13
"8296",8296,-1.34470212742599e-13
"8297",8297,-1.34292577058659e-13
"8298",8298,-1.5493384353249e-13
"8299",8299,-1.23172583244013e-13
"8300",8300,-1.20259358027397e-13
"8301",8301,-1.2857270803579e-13
"8302",8302,-1.19690923838789e-13
"8303",8303,-1.10667031094636e-13
"8304",8304,-1.05409014850011e-13
"8305",8305,-1.03064223822003e-13
"8306",8306,-1.10667031094636e-13
"8307",8307,-1.26725296922814e-13
"8308",8308,-1.14575016141316e-13
"8309",8309,-1.11803899471852e-13
"8310",8310,-1.10169651179604e-13
"8311",8311,-1.19264598197333e-13
"8312",8312,-1.18056675546541e-13
"8313",8313,-1.28075328120758e-13
"8314",8314,-1.41859857194504e-13
"8315",8315,-1.25801591366326e-13
"8316",8316,-1.37205802275275e-13
"8317",8317,-1.33120181544655e-13
"8318",8318,-1.51310075580113e-13
"8319",8319,-1.72484249105764e-13
"8320",8320,-1.78062009581481e-13
"8321",8321,-1.51345602716901e-13
"8322",8322,-1.38449252062856e-13
"8323",8323,-1.75290892912017e-13
"8324",8324,-1.6935786106842e-13
"8325",8325,-1.61506363838271e-13
"8326",8326,-1.59445789904566e-13
"8327",8327,-1.39550593303284e-13
"8328",8328,-1.41966438604868e-13
"8329",8329,-1.63744573455915e-13
"8330",8330,-1.49356083056773e-13
"8331",8331,-1.61861635206151e-13
"8332",8332,-1.59516844178142e-13
"8333",8333,-1.60582658281783e-13
"8334",8334,-1.46265222156217e-13
"8335",8335,-1.45021772368636e-13
"8336",8336,-1.51167967032961e-13
"8337",8337,-1.64064317687007e-13
"8338",8338,-1.49746881561441e-13
"8339",8339,-1.39124267661828e-13
"8340",8340,-1.47402090533433e-13
"8341",8341,-1.65165658927435e-13
"8342",8342,-1.58166812980198e-13
"8343",8343,-1.3926637620898e-13
"8344",8344,-1.2946088645549e-13
"8345",8345,-1.27577948205726e-13
"8346",8346,-1.31024080474162e-13
"8347",8347,-1.21147536447097e-13
"8348",8348,-1.14930287509196e-13
"8349",8349,-1.13722364858404e-13
"8350",8350,-1.23137056107225e-13
"8351",8351,-1.16031628749624e-13
"8352",8352,-1.13153930669796e-13
"8353",8353,-1.1112888387288e-13
"8354",8354,-1.24984467220202e-13
"8355",8355,-1.27187149701058e-13
"8356",8356,-1.30810917653434e-13
"8357",8357,-1.23634436022257e-13
"8358",8358,-1.19513288154849e-13
"8359",8359,-1.21964660593221e-13
"8360",8360,-1.41611167236988e-13
"8361",8361,-1.63886682003067e-13
"8362",8362,-1.52198253999813e-13
"8363",8363,-1.45803369377973e-13
"8364",8364,-1.5280221532521e-13
"8365",8365,-1.78985715137969e-13
"8366",8366,-1.42037492878444e-13
"8367",8367,-1.49604773014289e-13
"8368",8368,-1.44133593948936e-13
"8369",8369,-1.442401753593e-13
"8370",8370,-1.48681067457801e-13
"8371",8371,-1.39515066166496e-13
"8372",8372,-1.4175327578414e-13
"8373",8373,-1.34825484110479e-13
"8374",8374,-1.14113163363072e-13
"8375",8375,-1.20508047984913e-13
"8376",8376,-1.26547661238874e-13
"8377",8377,-1.07753805878019e-13
"8378",8378,-1.48077106132405e-13
"8379",8379,-1.32409638808895e-13
"8380",8380,-1.21502807814977e-13
"8381",8381,-1.31130661884526e-13
"8382",8382,-1.29425359318702e-13
"8383",8383,-2.96651592179842e-14
"8384",8384,-3.05178105008963e-14
"8385",8385,1.19999999999997
"8386",8386,-2.99138491755002e-14
"8387",8387,-2.96651592179842e-14
"8388",8388,-2.96651592179842e-14
"8389",8389,-1.64490643328463e-13
"8390",8390,0.869999999999833
"8391",8391,-1.5866419289523e-13
"8392",8392,-1.74118497398013e-13
"8393",8393,-1.78630443770089e-13
"8394",8394,-1.62465596531547e-13
"8395",8395,-1.76001435647777e-13
"8396",8396,-1.69144698247692e-13
"8397",8397,-1.65698565979255e-13
"8398",8398,-7.28306304154103e-14
"8399",8399,-1.35500499709451e-13
"8400",8400,-1.63495883498399e-13
"8401",8401,-8.30979729471437e-14
"8402",8402,-1.65378821748163e-13
"8403",8403,-1.15178977466712e-13
"8404",8404,-1.48894230278529e-13
"8405",8405,0.799999999999933
"8406",8406,-8.41637870507839e-14
"8407",8407,-6.12487838225206e-14
"8408",8408,2.93333333333326
"8409",8409,5.24999999999998
"8410",8410,2.14999999999999
"8411",8411,1.19999999999997
"8412",8412,-1.7255530337934e-13
"8413",8413,-1.37916345011035e-13
"8414",8414,3.69999999999997
"8415",8415,-1.36282096718787e-13
"8416",8416,-6.03606054028205e-14
"8417",8417,-3.11928260998684e-14
"8418",8418,-1.65911728799983e-14
"8419",8419,-8.79296635503124e-14
"8420",8420,-1.75113257228077e-13
"8421",8421,-1.65094604653859e-13
"8422",8422,-1.72519776242552e-13
"8423",8423,-1.08535402887355e-13
"8424",8424,-1.35926825350907e-13
"8425",8425,-1.76036962784565e-13
"8426",8426,-1.22390986234677e-13
"8427",8427,-1.50315315750049e-13
"8428",8428,-1.18021148409753e-13
"8429",8429,-8.75033379088563e-14
"8430",8430,-4.2419401324878e-14
"8431",8431,-2.68585154117318e-14
"8432",8432,-6.89581725055177e-14
"8433",8433,-1.03597130873823e-13
"8434",8434,-1.20543575121701e-13
"8435",8435,-9.13757958187489e-14
"8436",8436,-6.74660327604215e-14
"8437",8437,-7.53885842641466e-14
"8438",8438,0.479999999999936
"8439",8439,-7.29727389625623e-14
"8440",8440,-6.67199628878734e-14
"8441",8441,0.479999999999949
"8442",8442,2.29999999999994
"8443",8443,-6.62581101096293e-14
"8444",8444,-6.57252030578093e-14
"8445",8445,-6.65778543407214e-14
"8446",8446,-7.23332505003782e-14
"8447",8447,1.19999999999995
"8448",8448,-1.08464348613779e-13
"8449",8449,-9.954703727999e-14
"8450",8450,-1.00008890058234e-13
"8451",8451,-1.09245945623115e-13
"8452",8452,-1.13864473405556e-13
"8453",8453,-1.18767218282301e-13
"8454",8454,-1.56994417466194e-13
"8455",8455,-1.46016532198701e-13
"8456",8456,-1.53548285197758e-13
"8457",8457,-1.48894230278529e-13
"8458",8458,-1.5493384353249e-13
"8459",8459,-1.38946631977888e-13
"8460",8460,-1.45590206557245e-13
"8461",8461,-1.39337430482556e-13
"8462",8462,-1.66338054441439e-13
"8463",8463,-1.61968216616515e-13
"8464",8464,-1.58237867253774e-13
"8465",8465,-1.47402090533433e-13
"8466",8466,-1.40545353133348e-13
"8467",8467,-1.58593138621654e-13
"8468",8468,-1.44488865316816e-13
"8469",8469,-1.11590736651124e-13
"8470",8470,-6.86029011376377e-14
"8471",8471,-4.54036808150704e-14
"8472",8472,0.799999999999997
"8473",8473,-1.04094510788855e-14
"8474",8474,1.99999999999997
"8475",8475,-3.59534624294611e-14
"8476",8476,-2.01083594220108e-14
"8477",8477,2.3
"8478",8478,1.39999999999998
"8479",8479,10.575
"8480",8480,4.27999999999998
"8481",8481,-4.46931380793103e-14
"8482",8482,-2.71427325060358e-14
"8483",8483,-2.62545540863357e-14
"8484",8484,1.49999999999997
"8485",8485,1.49999999999997
"8486",8486,11.14
"8487",8487,-2.62190269495477e-14
"8488",8488,2.57999999999999
"8489",8489,0.599999999999974
"8490",8490,-2.62545540863357e-14
"8491",8491,6.59999999999997
"8492",8492,4.94999999999999
"8493",8493,6.96666666666664
"8494",8494,54.1933333333333
"8495",8495,65.995
"8496",8496,55.8576666666667
"8497",8497,69.2973333333333
"8498",8498,66.385
"8499",8499,70.18
"8500",8500,74.7933333333333
"8501",8501,75.6333333333333
"8502",8502,63.345
"8503",8503,67.18
"8504",8504,75.64
"8505",8505,75.805
"8506",8506,74.36
"8507",8507,76.384
"8508",8508,78.0266666666667
"8509",8509,74.885
"8510",8510,69.765
"8511",8511,73.99
"8512",8512,75.0633333333333
"8513",8513,58.26
"8514",8514,69.3216666666667
"8515",8515,59.92
"8516",8516,52.176
"8517",8517,60.275
"8518",8518,3.15
"8519",8519,23.04
"8520",8520,14.64
"8521",8521,7
"8522",8522,4.45
"8523",8523,-1.59872115546023e-15
"5324",5324,-1.45661260830821e-15
"5325",5325,-1.3855583347322e-15
"5326",5326,1.2
"5327",5327,-1.4210854715202e-15
"5328",5328,2.4
"5329",5329,-1.17239551400417e-15
"5330",5330,-1.13686837721616e-15
"5331",5331,-1.13686837721616e-15
"5332",5332,-1.52766688188422e-15
"5333",5333,-1.52766688188422e-15
"5334",5334,-1.56319401867222e-15
"5335",5335,-1.71951342053944e-14
